block_id,investigation_priority,final_severity,final_alert_type,hybrid_risk_score,rule_risk_score,rule_risk_level,isolation_label,ml_anomaly_risk,event_sequence,component_sequence,level_sequence,warn_count,exception_keyword_count,delete_keyword_count,rare_event_count,rare_transition_count,starts_normal_ends_exception,alert_explanation,recommended_action
blk_-7380871572601322244,P4 - Monitor,Low,normal_or_low_priority,0.027305641537607936,0,Low,normal,-0.12125115568615985,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_561417755647618727,P4 - Monitor,Low,normal_or_low_priority,0.02726293148159077,0,Low,normal,-0.12319618495753559,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4298255715894292387,P4 - Monitor,Low,normal_or_low_priority,0.02722913694050623,0,Low,normal,-0.12323148590471794,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-730776401372551814,P4 - Monitor,Low,normal_or_low_priority,0.027229081098578155,0,Low,normal,-0.12018580610169272,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-8588908000680498,P4 - Monitor,Low,normal_or_low_priority,0.02718675388563438,0,Low,normal,-0.12327575820235664,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-6127741703501838658,P4 - Monitor,Low,normal_or_low_priority,0.027146894314499972,0,Low,normal,-0.12331739453089285,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1492402439215451727,P4 - Monitor,Low,normal_or_low_priority,0.02713303671367727,0,Low,normal,-0.1233318698401889,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-7553009628768897700,P4 - Monitor,Low,normal_or_low_priority,0.027120749926459374,0,Low,normal,-0.12029896618206193,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3636681193077858741,P4 - Monitor,Low,normal_or_low_priority,0.027050812633657953,0,Low,normal,-0.12341775909368158,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-643763844763678010,P4 - Monitor,Low,normal_or_low_priority,0.027015518953025466,0,Low,normal,-0.1234546260051973,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1897524391075610396,P4 - Monitor,Low,normal_or_low_priority,0.026892876127832088,0,Low,normal,-0.12358273568668743,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_8291708741145026623,P4 - Monitor,Low,normal_or_low_priority,0.02688924870211741,0,Low,normal,-0.1235865248064521,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_830855781964014378,P4 - Monitor,Low,normal_or_low_priority,0.02682738172741904,0,Low,normal,-0.12365114952796247,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2826763604408365998,P4 - Monitor,Low,normal_or_low_priority,0.02681356816537396,0,Low,normal,-0.12366557883543355,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2445347158368483245,P4 - Monitor,Low,normal_or_low_priority,0.026789529322870848,0,Low,normal,-0.12369068921960491,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1148756466197125339,P4 - Monitor,Low,normal_or_low_priority,0.026781522123978878,0,Low,normal,-0.12065331520867517,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2466006073687914843,P4 - Monitor,Low,normal_or_low_priority,0.026734113251471646,0,Low,normal,-0.12070283735191617,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-1581605246928123722,P4 - Monitor,Low,normal_or_low_priority,0.0266658333363253,0,Low,normal,-0.12381989900756413,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-921231092429668424,P4 - Monitor,Low,normal_or_low_priority,0.0266658333363253,0,Low,normal,-0.12381989900756413,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4295805058711840933,P4 - Monitor,Low,normal_or_low_priority,0.02664962200078784,0,Low,normal,-0.12383683297030479,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_9074030793567748915,P4 - Monitor,Low,normal_or_low_priority,0.02663881714547555,0,Low,normal,-0.1208023813225248,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5450224419450631495,P4 - Monitor,Low,normal_or_low_priority,0.026486239305042375,0,Low,normal,-0.12210708312309515,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3781645897486585075,P4 - Monitor,Low,normal_or_low_priority,0.026388480242456942,0,Low,normal,-0.12106387709987965,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-3816036740130815667,P4 - Monitor,Low,normal_or_low_priority,0.026372858959320525,0,Low,normal,-0.12222551744613658,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3338047823148530794,P4 - Monitor,Low,normal_or_low_priority,0.026370383150224337,0,Low,normal,-0.12108278087772528,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_9107849594802857322,P4 - Monitor,Low,normal_or_low_priority,0.026347659546166087,0,Low,normal,-0.12110651739613654,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-9198375937828232046,P4 - Monitor,Low,normal_or_low_priority,0.026347659546166087,0,Low,normal,-0.12110651739613654,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3070718541088657475,P4 - Monitor,Low,normal_or_low_priority,0.026337372658742926,0,Low,normal,-0.1211172628259587,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_3259872359515191972,P4 - Monitor,Low,normal_or_low_priority,0.026317429425666485,0,Low,normal,-0.1211380950371645,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_5963816136267066159,P4 - Monitor,Low,normal_or_low_priority,0.026317429425666485,0,Low,normal,-0.1211380950371645,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_679168189072909208,P4 - Monitor,Low,normal_or_low_priority,0.026316080431800733,0,Low,normal,-0.12113950416300778,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-9110604833387121363,P4 - Monitor,Low,normal_or_low_priority,0.026195365676811487,0,Low,normal,-0.12126559982974122,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_6465095458973828118,P4 - Monitor,Low,normal_or_low_priority,0.026002338197305595,0,Low,normal,-0.12146723159156136,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_4404895858852856851,P4 - Monitor,Low,normal_or_low_priority,0.025963631339608696,0,Low,normal,-0.12150766382396644,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4582442491366282435,P4 - Monitor,Low,normal_or_low_priority,0.02582108853995633,0,Low,normal,-0.12165656052977358,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-5205950257901523262,P4 - Monitor,Low,normal_or_low_priority,0.025772339933176583,0,Low,normal,-0.12475322026064539,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_703046261120042821,P4 - Monitor,Low,normal_or_low_priority,0.02573067681365552,0,Low,normal,-0.12175100239737657,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-9188933731705791676,P4 - Monitor,Low,normal_or_low_priority,0.025685303782551877,0,Low,normal,-0.1229437206884692,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_2243777557693112935,P4 - Monitor,Low,normal_or_low_priority,0.02556549121483582,0,Low,normal,-0.12192355121479154,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_7194943883245628915,P4 - Monitor,Low,normal_or_low_priority,0.02540892730590108,0,Low,normal,-0.12323241676456881,E11,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-4799092443170733505,P4 - Monitor,Low,normal_or_low_priority,0.025388987027621164,0,Low,normal,-0.12210792315151175,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_706826531153199550,P4 - Monitor,Low,normal_or_low_priority,0.02530796985606143,0,Low,normal,-0.12333787443583999,E13,dfs.DataNode$DataXceiver,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-2923662094689783995,P4 - Monitor,Low,normal_or_low_priority,0.025256638978210344,0,Low,normal,-0.12529190880586366,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-7106479503467535906,P4 - Monitor,Low,normal_or_low_priority,0.025175172110346394,0,Low,normal,-0.12537700709414584,E9,dfs.FSDataset,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
blk_-653434419514937486,P4 - Monitor,Low,normal_or_low_priority,0.025167855580035016,0,Low,normal,-0.12233891162778865,E10,dfs.DataNode$PacketResponder,INFO,0,0,0,0.0,0.0,0,No major suspicious indicators were detected. Session appears normal or low priority.,No immediate action required. Keep as low-priority monitoring record.
